season,player_name,opponent,shots,sog,goals,assists,yc,rc,saves,minutes
2007,Steingraber,Sauk Prairie,0,0,0,0,0,0,0,0
2007,Steingraber,Howards Grove,0,0,0,0,0,0,0,0
2007,Steingraber,Kiel,0,0,0,0,0,0,0,0
2007,Steingraber,Clintonville,0,0,0,0,0,0,0,0
2007,Steingraber,West De Pere,0,0,0,0,0,0,0,0
2007,Steingraber,Kaukauna,0,0,0,0,0,0,0,0
2007,Steingraber,Luxemburg-Casco,0,0,0,0,0,0,0,0
2007,Steingraber,Marinette,0,0,0,0,0,0,0,0
2007,Steingraber,New London,0,0,0,0,0,0,0,0
2007,Steingraber,Seymour,0,0,0,0,0,0,0,0
2007,Steingraber,Milwaukee Ronald Reagan,0,0,0,0,0,0,0,0
2007,Steingraber,Lourdes/Valley Christian,0,0,0,0,0,0,0,0
2007,Steingraber,Howards Grove,0,0,0,0,0,0,0,0
2007,Steingraber,Shawano,0,0,0,0,0,0,0,0
2007,Steingraber,West DePere,0,0,0,0,0,0,0,0
2007,Steingraber,Seymour,0,0,0,0,0,0,0,0
2007,Steingraber,Marinette,0,0,0,0,0,0,0,0
2007,Steingraber,Little Chute ,0,0,0,0,0,0,0,0
2007,Steingraber,Luxemburg-Casco,0,0,0,0,0,0,0,0
2007,Steingraber,Marinette,0,0,0,0,0,0,0,0
2007,Steingraber,New London,0,0,0,0,0,0,0,0
2007,Steingraber,Seymour,0,0,0,0,0,0,0,0
2007,Steingraber,Shawano ,0,0,0,0,0,0,0,0
2007,Steingraber,Regionals - Neenah,0,0,0,0,0,0,0,0
2007,Koester,Sauk Prairie,0,0,0,0,0,0,0,0
2007,Koester,Howards Grove,0,0,0,0,0,0,0,0
2007,Koester,Kiel,0,0,0,0,0,0,0,0
2007,Koester,Clintonville,0,0,0,0,0,0,0,0
2007,Koester,West De Pere,0,0,0,0,0,0,0,0
2007,Koester,Kaukauna,0,0,0,0,0,0,0,0
2007,Koester,Luxemburg-Casco,0,0,0,0,0,0,0,0
2007,Koester,Marinette,0,0,0,0,0,0,0,0
2007,Koester,New London,0,0,0,0,0,0,0,0
2007,Koester,Seymour,0,0,0,0,0,0,0,0
2007,Koester,Milwaukee Ronald Reagan,0,0,0,0,0,0,0,0
2007,Koester,Lourdes/Valley Christian,0,0,0,0,0,0,0,0
2007,Koester,Howards Grove,0,0,0,0,1,0,0,0
2007,Koester,Shawano,0,0,0,0,0,0,0,0
2007,Koester,West DePere,0,0,0,0,0,0,0,0
2007,Koester,Seymour,0,0,0,0,0,0,0,0
2007,Koester,Marinette,0,0,0,0,0,0,0,0
2007,Koester,Little Chute ,0,0,0,0,0,0,0,0
2007,Koester,Luxemburg-Casco,0,0,0,0,0,0,0,0
2007,Koester,Marinette,0,0,0,0,0,0,0,0
2007,Koester,New London,0,0,0,0,0,0,0,0
2007,Koester,Seymour,0,0,0,0,0,0,0,0
2007,Koester,Shawano ,0,0,0,0,0,0,0,0
2007,Koester,Regionals - Neenah,0,0,0,0,0,0,0,0
2007,J_Ziehr,Sauk Prairie,1,1,0,0,0,0,0,0
2007,J_Ziehr,Howards Grove,2,0,0,0,0,0,0,0
2007,J_Ziehr,Kiel,0,0,0,0,0,0,0,0
2007,J_Ziehr,Clintonville,2,1,0,0,0,0,0,0
2007,J_Ziehr,West De Pere,0,0,0,0,0,0,0,0
2007,J_Ziehr,Kaukauna,0,0,0,0,0,0,0,0
2007,J_Ziehr,Luxemburg-Casco,1,0,0,0,0,0,0,0
2007,J_Ziehr,Marinette,0,0,0,0,0,0,0,0
2007,J_Ziehr,New London,0,0,0,0,0,0,0,0
2007,J_Ziehr,Seymour,0,0,0,0,0,0,0,0
2007,J_Ziehr,Milwaukee Ronald Reagan,0,0,0,0,0,0,0,0
2007,J_Ziehr,Lourdes/Valley Christian,0,0,0,0,0,0,0,0
2007,J_Ziehr,Howards Grove,0,0,0,0,0,0,0,0
2007,J_Ziehr,Shawano,0,0,0,0,0,0,0,0
2007,J_Ziehr,West DePere,0,0,0,0,0,0,0,0
2007,J_Ziehr,Seymour,0,0,0,0,0,0,0,0
2007,J_Ziehr,Marinette,0,0,0,0,0,0,0,0
2007,J_Ziehr,Little Chute ,0,0,0,0,0,0,0,0
2007,J_Ziehr,Luxemburg-Casco,0,0,0,0,0,0,0,0
2007,J_Ziehr,Marinette,0,0,0,0,0,0,0,0
2007,J_Ziehr,New London,0,0,0,0,0,0,0,0
2007,J_Ziehr,Seymour,0,0,0,0,0,0,0,0
2007,J_Ziehr,Shawano ,1,1,0,0,0,0,0,0
2007,J_Ziehr,Regionals - Neenah,1,0,0,0,0,0,0,0
2007,C_Eggen,Sauk Prairie,0,0,0,0,0,0,0,0
2007,C_Eggen,Howards Grove,0,0,0,0,0,0,0,0
2007,C_Eggen,Kiel,0,0,0,0,0,0,0,0
2007,C_Eggen,Clintonville,0,0,0,0,0,0,0,0
2007,C_Eggen,West De Pere,0,0,0,0,0,0,0,0
2007,C_Eggen,Kaukauna,0,0,0,0,0,0,0,0
2007,C_Eggen,Luxemburg-Casco,0,0,0,0,0,0,0,0
2007,C_Eggen,Marinette,0,0,0,0,0,0,0,0
2007,C_Eggen,New London,0,0,0,0,0,0,0,0
2007,C_Eggen,Seymour,0,0,0,0,0,0,0,0
2007,C_Eggen,Milwaukee Ronald Reagan,0,0,0,0,0,0,0,0
2007,C_Eggen,Lourdes/Valley Christian,0,0,0,0,0,0,0,0
2007,C_Eggen,Howards Grove,0,0,0,0,0,0,0,0
2007,C_Eggen,Shawano,0,0,0,0,0,0,0,0
2007,C_Eggen,West DePere,0,0,0,0,0,0,0,0
2007,C_Eggen,Seymour,0,0,0,0,0,0,0,0
2007,C_Eggen,Marinette,0,0,0,0,0,0,0,0
2007,C_Eggen,Little Chute ,0,0,0,0,0,0,0,0
2007,C_Eggen,Luxemburg-Casco,0,0,0,0,0,0,0,0
2007,C_Eggen,Marinette,0,0,0,0,0,0,0,0
2007,C_Eggen,New London,0,0,0,0,0,0,0,0
2007,C_Eggen,Seymour,0,0,0,0,0,0,0,0
2007,C_Eggen,Shawano ,0,0,0,0,0,0,0,0
2007,C_Eggen,Regionals - Neenah,0,0,0,0,0,0,0,0
2007,Neuman,Sauk Prairie,1,1,0,0,0,0,0,0
2007,Neuman,Howards Grove,0,0,0,0,0,0,0,0
2007,Neuman,Kiel,0,0,0,0,0,0,0,0
2007,Neuman,Clintonville,0,0,0,0,0,0,0,0
2007,Neuman,West De Pere,0,0,0,0,0,0,0,0
2007,Neuman,Kaukauna,0,0,0,0,0,0,0,0
2007,Neuman,Luxemburg-Casco,1,1,0,0,0,0,0,0
2007,Neuman,Marinette,0,0,0,0,0,0,0,0
2007,Neuman,New London,0,0,0,0,0,0,0,0
2007,Neuman,Seymour,0,0,0,0,0,0,0,0
2007,Neuman,Milwaukee Ronald Reagan,1,0,0,0,0,0,0,0
2007,Neuman,Lourdes/Valley Christian,0,0,0,0,0,0,0,0
2007,Neuman,Howards Grove,0,0,0,0,0,0,0,0
2007,Neuman,Shawano,0,0,0,0,0,0,0,0
2007,Neuman,West DePere,0,0,0,0,0,0,0,0
2007,Neuman,Seymour,0,0,0,0,0,0,0,0
2007,Neuman,Marinette,1,1,0,0,0,0,0,0
2007,Neuman,Little Chute ,0,0,0,0,0,0,0,0
2007,Neuman,Luxemburg-Casco,0,0,0,0,0,0,0,0
2007,Neuman,Marinette,1,0,0,0,0,0,0,0
2007,Neuman,New London,0,0,0,0,0,0,0,0
2007,Neuman,Seymour,0,0,0,0,0,0,0,0
2007,Neuman,Shawano ,0,0,0,0,0,0,0,0
2007,Neuman,Regionals - Neenah,0,0,0,0,0,0,0,0
2007,Mueller,Sauk Prairie,1,0,0,0,0,0,0,0
2007,Mueller,Howards Grove,4,3,0,0,0,0,0,0
2007,Mueller,Kiel,1,1,0,0,0,0,0,0
2007,Mueller,Clintonville,3,3,0,0,0,0,0,0
2007,Mueller,West De Pere,1,0,0,0,0,0,0,0
2007,Mueller,Kaukauna,1,1,0,0,1,0,0,0
2007,Mueller,Luxemburg-Casco,1,1,0,0,0,0,0,0
2007,Mueller,Marinette,2,2,1,0,0,0,0,0
2007,Mueller,New London,0,0,0,1,0,0,0,0
2007,Mueller,Seymour,1,1,1,0,0,0,0,0
2007,Mueller,Milwaukee Ronald Reagan,4,3,0,0,0,0,0,0
2007,Mueller,Lourdes/Valley Christian,0,0,0,0,0,0,0,0
2007,Mueller,Howards Grove,0,0,0,0,0,0,0,0
2007,Mueller,Shawano,1,0,0,1,0,0,0,0
2007,Mueller,West DePere,0,0,0,0,0,0,0,0
2007,Mueller,Seymour,3,2,0,0,0,0,0,0
2007,Mueller,Marinette,0,0,0,0,0,0,0,0
2007,Mueller,Little Chute ,2,1,0,0,0,0,0,0
2007,Mueller,Luxemburg-Casco,0,0,0,0,0,0,0,0
2007,Mueller,Marinette,0,0,0,0,0,0,0,0
2007,Mueller,New London,0,0,0,0,0,0,0,0
2007,Mueller,Seymour,1,1,0,0,0,0,0,0
2007,Mueller,Shawano ,0,0,0,0,0,0,0,0
2007,Mueller,Regionals - Neenah,0,0,0,0,0,0,0,0
2007,Emerine,Sauk Prairie,0,0,0,0,0,0,10,50
2007,Emerine,Howards Grove,0,0,0,0,0,0,3,50
2007,Emerine,Kiel,0,0,0,0,0,0,11,50
2007,Emerine,Clintonville,0,0,0,0,1,0,6,65
2007,Emerine,West De Pere,0,0,0,0,0,0,11,70
2007,Emerine,Kaukauna,0,0,0,0,0,0,22,80
2007,Emerine,Luxemburg-Casco,0,0,0,0,0,0,16,75
2007,Emerine,Marinette,0,0,0,0,1,0,6,74
2007,Emerine,New London,0,0,0,0,0,0,18,100
2007,Emerine,Seymour,0,0,0,0,0,0,12,80
2007,Emerine,Milwaukee Ronald Reagan,0,0,0,0,0,0,6,60
2007,Emerine,Lourdes/Valley Christian,0,0,0,0,0,0,6,60
2007,Emerine,Howards Grove,0,0,0,0,0,0,5,60
2007,Emerine,Shawano,0,0,0,0,0,0,3,80
2007,Emerine,West DePere,0,0,0,0,0,0,22,80
2007,Emerine,Seymour,0,0,0,0,0,0,7,60
2007,Emerine,Marinette,0,0,0,0,0,0,6,60
2007,Emerine,Little Chute ,0,0,0,0,0,0,11,60
2007,Emerine,Luxemburg-Casco,0,0,0,0,0,0,21,80
2007,Emerine,Marinette,0,0,0,0,0,0,7,83
2007,Emerine,New London,0,0,0,0,0,0,11,84
2007,Emerine,Seymour,0,0,0,0,0,0,9,80
2007,Emerine,Shawano ,0,0,0,0,0,0,11,68
2007,Emerine,Regionals - Neenah,0,0,0,0,0,0,19,60
2007,Morth,Sauk Prairie,0,0,0,0,0,0,0,0
2007,Morth,Howards Grove,0,0,0,0,0,0,0,0
2007,Morth,Kiel,0,0,0,0,0,0,0,0
2007,Morth,Clintonville,1,1,0,0,0,0,0,0
2007,Morth,West De Pere,2,1,0,0,1,0,0,0
2007,Morth,Kaukauna,2,0,0,0,0,0,0,0
2007,Morth,Luxemburg-Casco,1,0,0,0,0,0,0,0
2007,Morth,Marinette,1,0,0,0,0,0,0,0
2007,Morth,New London,0,0,0,0,0,0,0,0
2007,Morth,Seymour,0,0,0,0,0,0,0,0
2007,Morth,Milwaukee Ronald Reagan,0,0,0,0,0,0,0,0
2007,Morth,Lourdes/Valley Christian,0,0,0,0,0,0,0,0
2007,Morth,Howards Grove,0,0,0,0,0,0,0,0
2007,Morth,Shawano,1,0,0,0,0,0,0,0
2007,Morth,West DePere,0,0,0,0,0,0,0,0
2007,Morth,Seymour,0,0,0,0,0,0,0,0
2007,Morth,Marinette,5,3,1,0,0,0,0,0
2007,Morth,Little Chute ,1,1,0,0,0,0,0,0
2007,Morth,Luxemburg-Casco,1,1,0,1,0,0,0,0
2007,Morth,Marinette,3,3,0,0,0,0,0,0
2007,Morth,New London,1,0,0,0,0,0,0,0
2007,Morth,Seymour,0,0,0,0,0,0,0,0
2007,Morth,Shawano ,2,0,0,0,1,0,0,0
2007,Morth,Regionals - Neenah,0,0,0,0,0,0,0,0
2007,Korth,Sauk Prairie,0,0,0,0,0,0,0,0
2007,Korth,Howards Grove,0,0,0,0,0,0,0,0
2007,Korth,Kiel,0,0,0,0,0,0,0,0
2007,Korth,Clintonville,0,0,0,0,0,0,0,0
2007,Korth,West De Pere,0,0,0,0,0,0,0,0
2007,Korth,Kaukauna,0,0,0,0,0,0,0,0
2007,Korth,Luxemburg-Casco,0,0,0,0,0,0,0,0
2007,Korth,Marinette,0,0,0,0,0,0,0,0
2007,Korth,New London,0,0,0,0,0,0,0,0
2007,Korth,Seymour,0,0,0,0,0,0,0,0
2007,Korth,Milwaukee Ronald Reagan,0,0,0,0,0,0,0,0
2007,Korth,Lourdes/Valley Christian,0,0,0,0,0,0,0,0
2007,Korth,Howards Grove,0,0,0,0,0,0,0,0
2007,Korth,Shawano,0,0,0,0,0,0,0,0
2007,Korth,West DePere,0,0,0,0,0,0,0,0
2007,Korth,Seymour,1,0,0,0,0,0,0,0
2007,Korth,Marinette,0,0,0,0,0,0,0,0
2007,Korth,Little Chute ,0,0,0,0,0,0,0,0
2007,Korth,Luxemburg-Casco,0,0,0,0,0,0,0,0
2007,Korth,Marinette,4,1,0,0,0,0,0,0
2007,Korth,New London,0,0,0,0,0,0,0,0
2007,Korth,Seymour,0,0,0,0,0,0,0,0
2007,Korth,Shawano ,1,0,0,0,0,0,0,0
2007,Korth,Regionals - Neenah,0,0,0,0,0,0,6,20
2007,Obry,Sauk Prairie,0,0,0,0,0,0,0,0
2007,Obry,Howards Grove,3,2,0,0,0,0,0,0
2007,Obry,Kiel,0,0,0,0,0,0,0,0
2007,Obry,Clintonville,2,1,0,0,0,0,0,0
2007,Obry,West De Pere,0,0,0,0,0,0,0,0
2007,Obry,Kaukauna,0,0,0,0,0,0,0,0
2007,Obry,Luxemburg-Casco,1,0,0,0,0,0,0,0
2007,Obry,Marinette,2,1,0,0,0,0,0,0
2007,Obry,New London,1,0,0,0,0,0,0,0
2007,Obry,Seymour,0,0,0,0,0,0,0,0
2007,Obry,Milwaukee Ronald Reagan,0,0,0,0,0,0,0,0
2007,Obry,Lourdes/Valley Christian,2,0,0,0,0,0,0,0
2007,Obry,Howards Grove,0,0,0,0,1,0,0,0
2007,Obry,Shawano,0,0,0,0,0,0,0,0
2007,Obry,West DePere,0,0,0,0,0,0,0,0
2007,Obry,Seymour,0,0,0,0,1,0,0,0
2007,Obry,Marinette,0,0,0,1,0,0,0,0
2007,Obry,Little Chute ,0,0,0,0,1,0,0,0
2007,Obry,Luxemburg-Casco,0,0,0,0,0,0,0,0
2007,Obry,Marinette,0,0,0,0,0,0,0,0
2007,Obry,New London,0,0,0,0,0,0,0,0
2007,Obry,Seymour,1,1,0,0,0,0,0,0
2007,Obry,Shawano ,0,0,0,0,0,0,0,0
2007,Obry,Regionals - Neenah,0,0,0,0,0,0,0,0
2007,Charteris,Sauk Prairie,1,0,0,0,1,0,0,0
